0,1
"['""kim porter""', '""racketeering""', '""romaine lettuce""', '""michael avenatti""', '""jill scott""', '""instant family""', '""miguel angel felix""', '""fallout 76 review""', '""green bean casserole""', '""fallout 76""', '""6ix9ine""', '""gymshark""', '""air quality""', '""honey baked ham""', '""turkey""', '""air quality bay area""', '""movies in theaters""', '""black friday""', '""creed 2""', '""chiefs""', '""nintendo switch black friday""', '""black friday deals""', '""walmart black friday 2018""', '""ulta black friday 2018""', '""lamar jackson""']","['""Breakout""', '""+2,200%""', '""+650%""', '""+500%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+200%""', '""+200%""', '""+180%""', '""+180%""', '""+160%""', '""+160%""', '""+150%""', '""+150%""', '""+150%""', '""+140%""', '""+130%""', '""+120%""', '""+110%""', '""+110%""', '""+100%""']"
"['""dwight howard""', '""cyber monday deals""', '""cyber monday""', '""sentinelese""', '""stephen hillenburg""', '""walmart cyber monday 2018""', '""cyber monday 2018""', '""lion king 2019""', '""amazon cyber monday""', '""best buy cyber monday 2018""', '""michigan vs ohio state""', '""best cyber monday deals 2018""', '""tiger vs phil""', '""lsu vs texas a&m""', '""macys cyber monday 2018""', '""happy thanksgiving""', '""happy thanksgiving pictures""', '""creed ii""', '""liga mx""', '""pacsun""', '""6ix9ine""', '""walmart black friday 2018 ad""', '""wreck it ralph 2""', '""creed 2""', '""dicks sporting goods""']","['""+2,550%""', '""+1,950%""', '""+1,850%""', '""+1,800%""', '""+1,700%""', '""+1,700%""', '""+1,450%""', '""+1,300%""', '""+1,200%""', '""+1,100%""', '""+1,000%""', '""+1,000%""', '""+900%""', '""+850%""', '""+750%""', '""+650%""', '""+600%""', '""+400%""', '""+350%""', '""+250%""', '""+170%""', '""+170%""', '""+170%""', '""+170%""', '""+160%""']"
"['""kareem hunt""', '""george hw bush""', '""george bush""', '""alaska earthquake""', '""barbara bush""', '""george w bush""', '""alabama vs georgia""', '""president george h. w. bush""', '""george h w bush""', '""wilder vs fury""', '""tyson fury""', '""deontay wilder""', '""george bush sr""', '""saints vs cowboys""', '""priyanka chopra""', '""deontay wilder tyson fury""', '""jimmy carter""', '""bob dole""', '""nick jonas""', '""the possession of hannah grace""', '""hour of code""', '""college football playoff""', '""hanukkah 2018""', '""quizlet live""', '""alaska""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+3,400%""', '""+1,800%""', '""+1,750%""', '""+1,600%""', '""+1,550%""', '""+1,450%""', '""+1,200%""', '""+950%""', '""+850%""', '""+750%""', '""+700%""', '""+650%""', '""+650%""', '""+600%""', '""+550%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""', '""+170%""', '""+140%""']"
"['""spotify wrapped 2018""', '""army navy game 2018""', '""army navy game""', '""dicks sporting good""', '""luis valbuena""', '""kevin hart""', '""fortnite season 7""', '""cardi b""', '""super smash bros ultimate""', '""jason momoa""', '""spotify""', '""bill nye""', '""avengers 4 trailer""', '""avengers 4""', '""hour of code""', '""college board""', '""ufc""', '""houston weather""', '""aquaman""', '""seahawks""', '""jimmy carter""']","['""+2,400%""', '""+1,100%""', '""+1,000%""', '""+700%""', '""+600%""', '""+550%""', '""+250%""', '""+200%""', '""+200%""', '""+130%""', '""+100%""', '""+100%""', '""+90%""', '""+80%""', '""+80%""', '""+70%""', '""+70%""', '""+60%""', '""+60%""', '""+50%""', '""+40%""']"
"['""penny marshall""', '""miss universe 2018""', '""canelo vs rocky""', '""pete davidson""', '""idiot""', '""the mule""', '""mortal engines""', '""once upon a deadpool""', '""saints""', '""browns""', '""nfl games""', '""aquaman""', '""cyntoia brown""']","['""+2,900%""', '""+1,250%""', '""+750%""', '""+500%""', '""+500%""', '""+250%""', '""+180%""', '""+80%""', '""+60%""', '""+60%""', '""+50%""', '""+40%""', '""+40%""']"
"['""norad santa tracker""', '""bird box""', '""bird box netflix""', '""santa tracker""', '""josh gordon""', '""walmart hours""', '""government shutdown""', '""merry christmas wishes""', '""where is santa""', '""second act""', '""merry christmas""', '""target hours""', '""feliz navidad""', '""cardi b money""', '""ruth bader ginsburg""', '""home alone""', '""bumblebee""', '""aquaman""', '""mary poppins returns""', '""food open near me""', '""costco hours""', '""walmart near me""', '""home depot hours""', '""family dollar""', '""dollar general""']","['""+4,350%""', '""+1,950%""', '""+1,250%""', '""+1,150%""', '""+1,000%""', '""+800%""', '""+650%""', '""+650%""', '""+650%""', '""+550%""', '""+450%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+190%""', '""+190%""', '""+160%""', '""+150%""', '""+140%""', '""+120%""', '""+110%""', '""+110%""']"
"['""chris burrous""', '""alabama vs oklahoma""', '""black mirror bandersnatch""', '""happy new year 2019""', '""clemson vs notre dame""', '""happy new year images""', '""happy new year""', '""rose bowl 2019""', '""new year""', '""bird box memes""', '""ufc 232""', '""clemson""', '""notre dame""', '""new years eve events near me""', '""clemson football""', '""college football scores""', '""first responder bowl""', '""ncaa football scores""', '""bowl games today""', '""ncaa football""', '""holmes & watson""', '""birdbox""', '""ufc""', '""college football""', '""college football bowl schedule""']","['""+3,400%""', '""+2,050%""', '""+1,800%""', '""+1,800%""', '""+1,650%""', '""+1,350%""', '""+1,100%""', '""+900%""', '""+750%""', '""+750%""', '""+600%""', '""+600%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""']"
"['""r kelly""', '""golden globes""', '""allen hurns""', '""surviving r kelly""', '""google classroom""', '""r kelly documentary""', '""cody parkey""', '""cyntoia brown""', '""classroom""', '""clemson vs alabama""', '""r kelly documentary lifetime""', '""nfl playoff bracket 2019""', '""coachella 2019""', '""kahoot""', '""eagles vs bears""', '""aaliyah""', '""google slides""', '""alexandria ocasio-cortez""', '""quizlet""', '""nancy pelosi""', '""nfl games today""', '""daryl dragon""', '""queen elizabeth death""', '""college football championship 2019""', '""rami malek""']","['""+2,850%""', '""+2,750%""', '""+2,550%""', '""+1,800%""', '""+1,550%""', '""+1,550%""', '""+1,300%""', '""+1,150%""', '""+1,050%""', '""+950%""', '""+800%""', '""+800%""', '""+700%""', '""+600%""', '""+600%""', '""+600%""', '""+550%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""']"
"['""lauren sanchez""', '""jayme closs""', '""jeff bezos""', '""jayme closs updates""', '""cowboys vs rams""', '""the upside""', '""australian open 2019""', '""tim tebow""', '""chiefs""', '""spider man far from home""', '""patrick mahomes""', '""saints""', '""rams""', '""replicas""', '""patriots""', '""kansas city chiefs""', '""nba all-star vote""', '""new orleans saints""', '""new england patriots""', '""on the basis of sex""', '""cool math""', '""quizizz""', '""snake game""', '""cool math games""', '""quizlet""']","['""+3,100%""', '""+2,550%""', '""+1,500%""', '""+1,450%""', '""+700%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+170%""', '""+170%""', '""+110%""', '""+100%""', '""+100%""', '""+100%""', '""+100%""', '""+100%""']"
"['""lunar eclipse tonight""', '""lunar eclipse""', '""blood moon 2019""', '""mason lowe""', '""chiefs vs patriots""', '""pacquiao vs broner""', '""rams vs saints""', '""super blood wolf moon""', '""adrien broner""', '""manny pacquiao""', '""fyre festival""', '""billy mcfarland""', '""gillette commercial""', '""oscar nominations""', '""mlk""', '""john wick 3""', '""australian open""', '""australian open 2019""', '""kamala harris""', '""tom brady""', '""nfc championship""', '""carmelo anthony""', '""sebastian maniscalco""', '""serena williams""', '""dragon ball super broly""']","['""+2,400%""', '""+2,300%""', '""+1,550%""', '""+1,450%""', '""+1,400%""', '""+1,350%""', '""+1,100%""', '""+900%""', '""+750%""', '""+600%""', '""+600%""', '""+550%""', '""+550%""', '""+400%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+190%""', '""+180%""', '""+180%""', '""+180%""', '""+170%""', '""+160%""']"
"['""roger stone""', '""ted bundy""', '""jussie smollett""', '""pro bowl""', '""pro bowl 2019""', '""ozuna""', '""rent live""', '""venezuela news""', '""james ingram""', '""venezuela""', '""anthony davis""', '""irs.gov refund""', '""serenity""', '""resident evil 2 remake""', '""turbotax login""', '""naomi osaka""', '""kingdom hearts 3""', '""school closings""', '""emiliano sala""', '""turbotax""', '""h&r block""', '""weather chicago""', '""valentines day""', '""wwe""', '""louis vuitton""']","['""Breakout""', '""+2,500%""', '""+1,650%""', '""+900%""', '""+750%""', '""+750%""', '""+700%""', '""+600%""', '""+600%""', '""+600%""', '""+600%""', '""+500%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+200%""', '""+190%""', '""+170%""', '""+90%""', '""+80%""', '""+80%""', '""+50%""', '""+50%""', '""+50%""']"
"['""kristoff st john""', '""super bowl score""', '""adam levine""', '""superbowl score""', '""ralph northam""', '""21 savage""', '""apex legends""', '""groundhog day 2019""', '""who won the super bowl 2019""', '""super bowl time""', '""maroon 5""', '""super bowl halftime show""', '""what time is the super bowl in 2019""', '""super bowl commercials 2019""', '""what time does the super bowl start""', '""super bowl 2019 halftime show""', '""marshmello""', '""rams vs patriots""', '""cory booker""', '""julian edelman""', '""super bowl""', '""gronkowski""', '""miss bala""', '""super bowl 2019""', '""gladys knight""']","['""+2,900%""', '""+2,800%""', '""+2,500%""', '""+2,400%""', '""+2,350%""', '""+2,300%""', '""+1,700%""', '""+1,400%""', '""+1,350%""', '""+1,350%""', '""+1,300%""', '""+1,100%""', '""+1,100%""', '""+950%""', '""+900%""', '""+900%""', '""+800%""', '""+750%""', '""+750%""', '""+600%""', '""+500%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""']"
"['""grammys 2019""', '""aaf""', '""grammys""', '""joy villa""', '""wheres my refund.gov""', '""grammy winners 2019""', '""brandi carlile""', '""aaf teams""', '""cold pursuit""', '""kacey musgraves""', '""the prodigy""', '""dolly parton age""', '""alliance of american football""', '""lauren sanchez""', '""diana ross""', '""apex legends""', '""jeff bezos""', '""nancy pelosi""', '""alexandria ocasio-cortez""', '""what men want""', '""nba trades""', '""state of the union""', '""state of the union address 2019""', '""halsey""', '""seattle weather""']","['""+2,250%""', '""+2,250%""', '""+2,250%""', '""+2,200%""', '""+1,750%""', '""+1,650%""', '""+750%""', '""+700%""', '""+700%""', '""+550%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""']"
"['""umbrella academy""', '""karl lagerfeld""', '""zombie deer""', '""happy valentines day""', '""the umbrella academy""', '""frozen 2""', '""ynw melly""', '""jussie smollett""', '""happy valentines day images""', '""genesis open""', '""nba all star game""', '""ken jeong""', '""daytona 500""', '""gully boy""', '""happy death day 2u""', '""nba all star 2019""', '""alita battle angel""', '""freddie mercury""', '""wheres my refund.gov""', '""chuck e cheese pizza""', '""joe harris""', '""bryce harper""', '""bohemian rhapsody""', '""valentines day""', '""nascar""']","['""+1,850%""', '""+1,600%""', '""+1,550%""', '""+1,300%""', '""+1,250%""', '""+1,050%""', '""+1,000%""', '""+900%""', '""+850%""', '""+750%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+250%""', '""+200%""', '""+190%""', '""+180%""', '""+170%""', '""+130%""', '""+100%""', '""+100%""', '""+90%""']"
"['""robert kraft""', '""jordyn woods""', '""oscar winners 2019""', '""brody stevens""', '""peter tork""', '""steve irwin""', '""oscars""', '""bradley cooper""', '""zion williamson injury""', '""oscars 2019""', '""bradley cooper wife""', '""spike lee""', '""tristan thompson""', '""irina shayk""', '""olivia colman""', '""zion williamson""', '""lady gaga""', '""rami malek""', '""academy awards""', '""zion williamson shoe""', '""samsung galaxy s10""', '""r kelly""', '""regina king""', '""momo""', '""kylie jenner""']","['""+4,950%""', '""+2,900%""', '""+2,800%""', '""+2,600%""', '""+2,100%""', '""+1,250%""', '""+1,150%""', '""+1,150%""', '""+1,100%""', '""+1,050%""', '""+1,000%""', '""+850%""', '""+850%""', '""+700%""', '""+650%""', '""+650%""', '""+500%""', '""+500%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""']"
"['""luke perry""', '""momo challenge""', '""momo""', '""pokemon sword and shield""', '""michael cohen""', '""what is momo""', '""momo youtube""', '""jordyn woods interview""', '""dk metcalf""', '""red table talk""', '""kate beckinsale""', '""elijah cummings""', '""daylight savings time 2019""', '""madea family funeral""', '""real madrid""', '""season 8 battle pass""', '""fortnite season 8""', '""ufc""', '""michael jackson""', '""ash wednesday""', '""greta""', '""snow day calculator""', '""barcelona""', '""tesla""', '""nfl""']","['""Breakout""', '""+2,050%""', '""+1,850%""', '""+1,500%""', '""+1,150%""', '""+1,000%""', '""+950%""', '""+950%""', '""+900%""', '""+700%""', '""+600%""', '""+500%""', '""+500%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+170%""', '""+160%""', '""+130%""', '""+130%""', '""+110%""', '""+80%""', '""+60%""', '""+60%""']"
"['""r kelly interview""', '""alex trebek""', '""felicity huffman""', '""lori loughlin""', '""jan michael vincent""', '""r kelly""', '""antonio brown""', '""indian wells""', '""captain marvel showtimes""', '""ethiopian airlines""', '""charlotte russe""', '""captain marvel""', '""big ten tournament""', '""brie larson""', '""daylight savings""', '""time change 2019""', '""david irving""', '""avengers endgame""', '""ilhan omar""', '""jennifer lopez""', '""ash wednesday""', '""champions league""', '""daylight savings 2019""', '""daylight savings time 2019""', '""cleveland browns""']","['""+3,450%""', '""+3,100%""', '""+2,400%""', '""+2,000%""', '""+1,550%""', '""+600%""', '""+550%""', '""+500%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+200%""', '""+190%""', '""+170%""', '""+160%""', '""+150%""', '""+150%""', '""+130%""', '""+130%""', '""+110%""', '""+100%""', '""+100%""']"
"['""new zealand shooter""', '""instagram down""', '""new zealand""', '""ncaa bracket""', '""facebook down""', '""brenton tarrant""', '""olivia jade""', '""captive state""', '""tyreek hill""', '""triple frontier""', '""college admissions scandal""', '""odell beckham jr""', '""love death and robots""', '""tesla model y""', '""elizabeth holmes""', '""five feet apart""', '""lori loughlin""', '""wonder park""', '""march madness 2019""', '""division 2""', '""golden tate""', '""tiger woods""', '""zion williamson""', '""tennessee basketball""', '""avengers endgame""']","['""+3,700%""', '""+2,350%""', '""+1,750%""', '""+1,450%""', '""+1,250%""', '""+1,050%""', '""+800%""', '""+750%""', '""+700%""', '""+600%""', '""+550%""', '""+500%""', '""+500%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""', '""+190%""', '""+180%""', '""+140%""', '""+140%""', '""+110%""', '""+100%""']"
"['""march madness scores""', '""mueller report""', '""justin carter""', '""motley crue""', '""gronkowski""', '""tech 9""', '""ncaa scores""', '""gronk""', '""miami open""', '""tech n9ne""', '""ncaa tournament scores""', '""mueller""', '""ucf basketball""', '""diane downs""', '""article 13""', '""espn bracket challenge""', '""us movie""', '""power ball winner numbers""', '""ncaa wrestling championships""', '""ncaa basketball scores""', '""march madness""', '""airpods 2""', '""cbs sports""', '""ncaa tournament""', '""ncaa""']","['""+1,300%""', '""+1,200%""', '""+1,100%""', '""+1,050%""', '""+950%""', '""+850%""', '""+800%""', '""+700%""', '""+700%""', '""+650%""', '""+600%""', '""+550%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+250%""', '""+200%""', '""+190%""', '""+160%""', '""+160%""', '""+160%""']"
