real_date_trends_songs,vader_mean,vader_sum,vader_weighted_mean,vader_weighted_sum,textblob_mean,textblob_sum,textblob_weighted_mean,textblob_weighted_sum,date, value,day_of_week_x,change,percent_change,_merge,Open,High,Low,Close,Adj Close,Volume,day_of_week_y,change_VTI,percent_change_VTI,change_adj,percent_change_adj,nyt_vader_mean,nyt_vader_sum,nyt_textblob_mean,nyt_textblob_sum,whole_song_score,mean_by_sentence_song_score,mean_without_0_by_sentence_song_score,tb_whole_song,tb_song_by_sentence,tb_song_by_sentence_without_0
11/3/20,0.042136,1.0534,22.1214,553.035,0.04,1,21,525,11/6/20,28323.4,Friday,1821.8,0.064321374,both,179.179993,179.800003,178.080002,179.259995,172.034607,3222100,Friday,12.26999,0.06844801,11.775421,0.068447978,0.019022833,35.9912,0.144636645,273.6525314,0.30277551,0.067311235,0.122636764,0.108783502,0.045894691,0.130588741
11/10/20,0.079472,1.9868,303.9286,7598.215,0,0,0,0,11/13/20,29479.81,Friday,1156.41,0.039227186,both,181.880005,183.639999,181.580002,183.320007,175.930984,4769900,Friday,4.060012,0.02214713,3.896377,0.02214719,0.069813969,81.9616,0.085885648,100.8297504,0.340877551,0.073243954,0.1234537,0.100638926,0.046412455,0.120755724
11/17/20,0.00176,0.044,-45.296,-1132.4,-0.014222222,-0.355555556,-43.91111111,-1097.777778,11/20/20,29263.48,Friday,-216.33,-0.007392491,both,184.169998,184.169998,183.160004,183.229996,175.844589,2785700,Friday,-0.090011,-0.000491246,-0.086395,-0.000491315,-0.002461211,-2.6015,0.062789738,66.36875339,0.241230612,0.060401833,0.10322177,0.104717063,0.04820572,0.124251729
11/24/20,0.018352,0.4588,4.588,114.7,0.006,0.15,1.5,37.5,11/27/20,29910.37,Friday,646.89,0.021627616,both,188.130005,188.369995,187.679993,188.179993,180.595093,1742500,Friday,4.949997,0.026304587,4.750504,0.026304724,0.066775536,59.2299,0.079850768,70.82763136,0.2543,0.057065771,0.09888916,0.095887033,0.042911968,0.112858022
12/1/20,0.088088,2.2022,141.572,3539.3,0.062,1.55,32.7,817.5,12/4/20,30218.26,Friday,307.89,0.010188873,both,190,191.509995,189.990005,191.509995,183.790863,4401400,Friday,3.330002,0.017388137,3.19577,0.017388079,0.075982922,70.7401,0.10507447,97.82433119,0.314096907,0.061889268,0.126618796,0.117755625,0.051587095,0.138994412
12/8/20,0.041216,1.0304,14.06312,351.578,-0.016,-0.4,-2.72,-68,12/11/20,30046.37,Friday,-171.89,-0.005720824,both,189.559998,190.369995,188.600006,190.179993,182.514465,3463000,Friday,-1.330002,-0.006993385,-1.276398,-0.006993407,0.029091161,28.3057,0.081208569,79.01593783,0.281908247,0.069821511,0.132483216,0.112358743,0.05286513,0.142502435
12/15/20,0.021692,0.5423,29.903,747.575,0,0,0,0,12/18/20,30179.05,Friday,132.68,0.004396427,both,194.380005,194.470001,192.210007,193.470001,185.671875,4542100,Friday,3.290008,0.017005262,3.15741,0.017005322,0.012001306,12.8654,0.080208831,85.98386708,0.435984536,0.0879829,0.183025759,0.125717841,0.056073757,0.157364023
12/22/20,0.042612,1.0653,151.5708,3789.27,0.032,0.8,176,4400,12/25/20,,,,,left_only,,,,,,,,,,,,0.046368589,37.7904,0.081020521,66.03172427,0.420653125,0.07620637,0.158756549,0.114802393,0.046272757,0.136705193
12/29/20,0.001936,0.0484,-101.0658,-2526.645,0,0,0,0,1/1/21,,,,,left_only,,,,,,,,,,,,0.033741615,21.7296,0.099352318,63.98289264,0.39408866,0.083906223,0.194549214,0.130962623,0.049039323,0.156246896
1/5/21,0.02206,0.5515,-18.5962,-464.905,0.061454545,1.536363636,38.62727273,965.6818182,1/8/21,31097.97,Friday,918.92,0.029549196,both,199.139999,199.460007,196.979996,199.25,191.995697,7538700,Friday,5.779999,0.029008778,6.323822,0.032937311,-0.019727986,-33.2022,0.140110943,235.8067177,0.313042105,0.054015908,0.115950165,0.099272149,0.04507354,0.115821024
1/12/21,0,0,0,0,0,0,0,0,1/15/21,30814.26,Friday,-283.71,-0.009207101,both,197.960007,198.25,195.979996,197.059998,189.885437,3444800,Friday,-2.190002,-0.011113377,-2.11026,-0.011113333,-0.056920104,-65.4012,0.060752927,69.80511267,0.265347917,0.044698517,0.092943389,0.095157047,0.044919555,0.115410993
1/19/21,-0.014448,-0.3612,-5.0568,-126.42,-0.02,-0.5,-7,-175,1/22/21,30996.98,Friday,182.72,0.005894768,both,200.259995,201.309998,199.960007,200.889999,193.576004,3045900,Friday,3.830001,0.019065165,3.690567,0.019065209,-0.019175522,-20.211,0.061790163,65.12683188,0.234803158,0.044147724,0.084759449,0.08208412,0.037010176,0.096837384
1/26/21,0.008164,0.2041,-4.3704,-109.26,-0.001212121,-0.03030303,-3.424242424,-85.60606061,1/29/21,29982.62,Friday,-1014.36,-0.0338316,both,196.740005,197.25,192.820007,193.990005,186.927216,8315700,Friday,-6.899994,-0.035568812,-6.648788,-0.03556886,-0.173018169,-498.9844,0.34789013,1003.315134,0.239007368,0.044640407,0.085715872,0.088275809,0.043376057,0.105549869
2/2/21,0.0136,0.34,24.48,612,0,0,0,0,2/5/21,31148.24,Friday,1165.62,0.037421697,both,204.119995,204.289993,203.160004,204.110001,196.678726,3127200,Friday,10.119996,0.049581088,9.75151,0.049580909,-0.010326621,-10.6674,0.070890585,73.2299742,0.253876842,0.042680385,0.083374268,0.086780483,0.037826065,0.104543362
2/9/21,0.216808,5.4202,291.2198,7280.495,0.106666667,2.666666667,143.3333333,3583.333333,2/12/21,31458.4,Friday,310.16,0.00985937,both,205.889999,207.509995,205.800003,207.490005,199.935699,2416700,Friday,3.380004,0.016289961,3.256973,0.016290102,0.018374208,20.8731,0.070870459,80.50884155,0.172252632,0.030853315,0.061946277,0.062913617,0.029568923,0.077458322
2/16/21,0.01622,0.4055,14.5148,362.87,0.042787879,1.06969697,65.43030303,1635.757576,2/19/21,31494.32,Friday,35.92,0.001140523,both,206.429993,207.029999,205.649994,205.970001,198.471054,4921800,Friday,-1.520004,-0.007379735,-1.464645,-0.00737964,-0.022897082,-23.5382,0.066749943,68.61894164,0.202658947,0.033029377,0.068652139,0.082809489,0.03539831,0.101414626
2/23/21,0.040824,1.0206,45.71508,1142.877,-0.016,-0.4,-23.2,-580,2/26/21,30932.37,Friday,-561.95,-0.018167053,both,201.990005,202.690002,198.550003,200.080002,192.795486,6324600,Friday,-5.889999,-0.029438219,-5.675568,-0.029438283,-0.045974484,-49.0088,0.068952471,73.50333441,0.281365625,0.041774405,0.082362903,0.092125409,0.03871115,0.110201306
3/2/21,0,0,0,0,0.029545455,0.65,17.72727273,390,3/5/21,31496.3,Friday,563.93,0.017904643,both,199.369995,201.210007,194.110001,200.75,193.441086,6614800,Friday,0.669998,0.003337474,0.6456,0.00333745,0.00191635,2.016,0.08137373,85.60516404,0.26003125,0.0369169,0.07739075,0.095338794,0.036316691,0.114583372
3/9/21,-0.019068,-0.4767,-7.6272,-190.68,-0.016,-0.4,-8.8,-220,3/12/21,32778.64,Friday,1282.34,0.039121208,both,206.160004,207.460007,205.550003,207.399994,199.848953,4069000,Friday,6.649994,0.032063617,6.407867,0.032063551,0.001989122,2.0846,0.077682026,81.41076282,0.23435,0.03643548,0.069081644,0.08793436,0.035032007,0.099674965
3/16/21,0.019068,0.4767,18.1146,452.865,0,0,0,0,3/19/21,32627.97,Friday,-150.67,-0.004617817,both,205.139999,206.149994,203.570007,205.259995,197.78688,3871000,Friday,-2.139999,-0.010425797,-2.062073,-0.010425732,-0.025444911,-27.2515,0.076392005,81.81583699,0.308952083,0.037283451,0.076902724,0.089658566,0.037264663,0.103689474
3/23/21,-0.028432,-0.7108,23.1282,578.205,0.010121212,0.253030303,-5.439393939,-135.9848485,3/26/21,33072.88,Friday,444.91,0.013452412,both,204.110001,206.639999,203.240005,206.470001,199.615814,3554900,Friday,1.210006,0.005860445,1.828934,0.00916227,-0.022750405,-25.2757,0.068754056,76.38575655,0.332289583,0.038765162,0.080683837,0.088026659,0.037710233,0.100661585
3/30/21,0.008838095,0.1856,-10.39771429,-218.352,0.033333333,0.7,6,126,4/2/21,,,,,left_only,,,,,,,,,,,,0.020180154,20.947,0.074242026,77.06322291,0.391550515,0.053132138,0.09940281,0.099521387,0.042758133,0.114105031
4/6/21,0.04708,1.177,58.0722,1451.805,0.078,1.95,82.2,2055,4/9/21,33800.6,Friday,727.72,0.021529795,both,212.850006,214.25,212.619995,214.139999,207.031189,3559100,Friday,7.669998,0.03581768,7.415375,0.035817671,-0.026320565,-27.0049,0.061765458,63.37136027,0.288240206,0.039053818,0.075714637,0.064807825,0.029239156,0.077283131
4/13/21,-0.036616,-0.9154,-27.53704,-688.426,-0.022,-0.55,-14.62,-365.5,4/16/21,34200.67,Friday,400.07,0.011697724,both,217.460007,217.470001,216.320007,217.149994,209.941238,4306000,Friday,3.009995,0.013861363,2.910049,0.013861255,-0.000135746,-0.1519,0.072560791,81.19552499,0.283703093,0.041142908,0.081817571,0.070062414,0.029596411,0.077804274
4/20/21,0.006208,0.1552,68.419,1710.475,-0.014666667,-0.366666667,5.933333333,148.3333333,4/23/21,34043.49,Friday,-157.18,-0.004617035,both,215.080002,217.869995,214.970001,217.210007,209.999283,4374300,Friday,0.060013,0.00027629,0.058045,0.000276406,-0.025722538,-27.163,0.058623693,61.90661989,0.273013402,0.038968234,0.081166224,0.075718116,0.03424461,0.088385772
4/27/21,-0.015272,-0.3818,-22.908,-572.7,0.016,0.4,0.6,15,4/30/21,33874.85,Friday,-168.64,-0.004978325,both,217.509995,218.169998,216.75,217.100006,209.892944,3256600,Friday,-0.110001,-0.000506684,-0.106339,-0.000506634,0.045087399,44.7267,0.086345266,85.65450412,0.302783333,0.048968304,0.093567649,0.06936832,0.030941711,0.076314073
5/4/21,0.008228,0.2057,4.5254,113.135,0.004,0.1,3.6,90,5/7/21,34777.76,Friday,902.91,0.025962282,both,217.399994,218.990005,217.100006,218.75,211.488159,3868100,Friday,1.649994,0.00754283,1.595215,0.00754281,0.033455431,32.9536,0.079421669,78.23034353,0.294161224,0.041108781,0.080225963,0.070873432,0.032186568,0.079741011
5/11/21,0.043356,1.0839,96.2234,2405.585,0.096,2.4,171.2,4280,5/14/21,34382.13,Friday,-395.63,-0.01150685,both,213.550003,215.960007,213.5,215.539993,208.384689,4292600,Friday,-3.210007,-0.01489286,-3.10347,-0.014892985,-0.003091924,-3.1012,0.071570804,71.78551683,0.294649474,0.045027193,0.086785206,0.068628167,0.034684724,0.082040145
5/18/21,-0.031396,-0.7849,-16.8072,-420.18,0.016,0.4,5.2,130,5/21/21,34207.84,Friday,-174.29,-0.005095031,both,216.080002,216.740005,214.710007,214.970001,207.833633,3623300,Friday,-0.569992,-0.002651496,-0.551056,-0.002651428,-0.006439923,-6.7104,0.066975806,69.78879016,0.28825,0.051379086,0.096501177,0.075782306,0.037700148,0.089680038
5/25/21,0.053812,1.3453,81.54572,2038.643,0.016,0.4,51,1275,5/28/21,34529.45,Friday,321.61,0.009314078,both,218.600006,218.729996,218.029999,218.089996,210.850067,2635700,Friday,3.119995,0.014305998,3.016434,0.014306061,0.024534562,24.6327,0.083620002,83.9544819,0.282815464,0.047723001,0.091781261,0.079616807,0.037423333,0.093824198
6/1/21,0.01564,0.391,1.64112,41.028,0,0,0,0,6/4/21,34756.39,Friday,226.94,0.006529447,both,218.570007,219.479996,218.460007,219.389999,212.106903,2287100,Friday,1.300003,0.005925534,1.256836,0.005925484,0.015276637,13.5351,0.080410636,71.24382314,0.283804124,0.044716602,0.083203051,0.085192847,0.042199425,0.099992737
6/8/21,0.041228,1.0307,79.8782,1996.955,0.014,0.35,11.2,280,6/11/21,34479.6,Friday,-276.79,-0.008027645,both,220.779999,221.020004,220.130005,221.020004,213.682816,2837200,Friday,1.630005,0.007374921,1.575913,0.00737501,0.032873943,33.4328,0.083732079,85.1555247,0.308562887,0.051973175,0.089823949,0.074223943,0.03908538,0.087340486
6/15/21,-0.012728,-0.3182,-0.89096,-22.274,0,0,0,0,6/18/21,33290.08,Friday,-1189.52,-0.035731966,both,217.990005,218.149994,216.529999,216.75,209.55455,4538300,Friday,-4.270004,-0.019700134,-4.128266,-0.019700197,0.052037037,51.985,0.08997321,89.88323718,0.197781443,0.041792087,0.074188571,0.065175219,0.03807994,0.086243467
6/22/21,0.068944,1.7236,111.0926,2777.315,0.079454545,1.986363636,103.6545455,2591.363636,6/25/21,34433.84,Friday,1143.76,0.033216162,both,222.259995,222.699997,221.910004,222.550003,215.821487,2801300,Friday,5.800003,0.026061572,6.266937,0.029037595,-0.00894775,-9.1446,0.07306271,74.67009007,0.183108247,0.034726598,0.062793249,0.041403976,0.027945092,0.056997612
6/29/21,-0.103304,-2.5826,-427.1096,-10677.74,0.008,0.2,2.8,70,7/2/21,34786.35,Friday,352.51,0.010133573,both,224.710007,225.410004,224.309998,225.270004,218.459259,3026400,Friday,2.720001,0.012074404,2.637772,0.012074434,0.013579877,13.2268,0.081140708,79.03104987,0.310662887,0.054327085,0.095368744,0.058303223,0.036301088,0.076569138
7/6/21,-0.044832,-1.1208,-29.9446,-748.615,0.032,0.8,41.2,1030,7/9/21,34870.16,Friday,83.81,0.002403488,both,224.160004,225.979996,224.020004,225.880005,219.050812,3886600,Friday,0.610001,0.002700553,0.591553,0.002700529,-0.032272664,-27.6254,0.076254411,65.27377589,0.415706452,0.053821542,0.096044157,0.057320723,0.033653332,0.073505369
7/13/21,0,0,-17.25736,-431.434,-0.006666667,-0.166666667,-2.666666667,-66.66666667,7/16/21,34687.85,Friday,-182.31,-0.005255731,both,225,225,222.190002,222.389999,215.666336,3203300,Friday,-3.490006,-0.015693179,-3.384476,-0.015693112,-0.001420161,-1.4088,0.069349746,68.7949483,0.409676842,0.05607862,0.102387106,0.0495615,0.031566132,0.063189899
7/20/21,0.010012,0.2503,4.42104,110.526,0,0,0,0,7/23/21,35061.55,Friday,373.7,0.010658399,both,226.25,227.610001,225.830002,227.460007,220.583054,2982700,Friday,5.070008,0.022289668,4.916718,0.022289645,0.004203274,4.2369,0.069805651,70.36409622,0.35377551,0.047924501,0.088296101,0.041824032,0.030006545,0.058592961
7/27/21,0.038136,0.9534,209.748,5243.7,0.027333333,0.683333333,12.16666667,304.1666667,7/30/21,34935.47,Friday,-126.08,-0.00360894,both,226.570007,227.919998,226.399994,226.690002,219.836319,2846800,Friday,-0.770005,-0.003396731,-0.746735,-0.003396777,0.067615569,75.9999,0.080497442,90.47912492,0.393010638,0.053996474,0.104566079,0.057657096,0.034740621,0.075528686
8/3/21,0,0,0,0,-0.024,-0.6,-57.6,-1440,8/6/21,35208.51,Friday,273.04,0.007754943,both,228.929993,229.309998,228.389999,228.869995,221.950394,2343100,Friday,2.179993,0.009525028,2.114075,0.009524989,0.017232897,19.7489,0.081440308,93.33059299,0.406997938,0.052548156,0.102942657,0.06336315,0.034519026,0.080438746
8/10/21,-0.09406,-2.3515,-33.582,-839.55,0,0,4.4,110,8/13/21,35515.38,Friday,306.87,0.008640482,both,230.229996,230.25,229.759995,230.149994,223.191696,2516000,Friday,1.279999,0.005561586,1.241302,0.005561596,0.014033475,13.2476,0.083287696,78.62358533,0.412561856,0.049641017,0.102802843,0.058266517,0.032576343,0.073029485
8/17/21,0.046612,1.1653,24.202,605.05,-0.014,-0.35,-3.68,-92,8/20/21,35120.08,Friday,-395.3,-0.011255669,both,226.320007,228.190002,226.020004,228.110001,221.213394,2655100,Friday,-2.039993,-0.008943023,-1.978302,-0.008942958,-0.00397606,-3.4711,0.07347004,64.13934488,0.381511224,0.045085247,0.094343794,0.0557511,0.029161121,0.070050259
8/24/21,0.022748,0.5687,-1.10268,-27.567,0.068,1.7,23.04,576,8/27/21,35455.8,Friday,335.72,0.009468691,both,230.800003,232.940002,230.669998,232.729996,225.69371,3749800,Friday,4.619995,0.019851309,4.480316,0.019851311,-0.033524327,-31.1441,0.060978891,56.64938996,0.412130303,0.050634182,0.10486037,0.061861262,0.030473536,0.076629476
8/31/21,0.01686,0.4215,2.8662,71.655,0.005454545,0.136363636,0.872727273,21.81818182,9/3/21,35369.09,Friday,-86.71,-0.002451576,both,234,234.5,233.630005,234.289993,227.206543,2484200,Friday,1.559997,0.006658402,1.512833,0.006658404,-0.017703393,-16.6943,0.070174757,66.17479558,0.442189796,0.053777144,0.11051296,0.062206899,0.031408683,0.073627873
9/7/21,-0.006124,-0.1531,-2.1434,-53.585,0.004,0.1,4.4,110,9/10/21,34607.72,Friday,-761.37,-0.022000005,both,233.029999,233.190002,229.960007,230.080002,223.123825,3385600,Friday,-4.209991,-0.018297944,-4.082718,-0.018297992,-0.026734579,-25.7454,0.065443636,63.02222173,0.492470103,0.061229171,0.124668292,0.065808637,0.030388079,0.074935743
9/14/21,0.007468,0.1867,6.8274,170.685,0,0,0,0,9/17/21,34584.88,Friday,-22.84,-0.000660404,both,230.539993,230.830002,228.649994,229.039993,222.115265,3078200,Friday,-1.040009,-0.004540731,-1.00856,-0.004540705,0.01782267,19.8901,0.078242042,87.31811849,0.441005155,0.055567295,0.109114227,0.069284222,0.034213142,0.08033449
9/21/21,0,0,0,0,0.014705882,0.25,2.941176471,50,9/24/21,34798,Friday,213.12,0.00612449,both,228.550003,229.949997,228.190002,229.639999,223.40007,3122800,Friday,0.600006,0.002612811,1.284805,0.00575114,0.050055436,55.7117,0.081385426,90.58197889,0.440707292,0.054865232,0.116209713,0.07118218,0.034151876,0.081586275
9/28/21,-0.000948,-0.0237,11.4728,286.82,-0.022,-0.55,-7.72,-193,10/1/21,34326.46,Friday,-471.54,-0.013736925,both,223.100006,225.630005,221.020004,225.119995,219.002869,5148600,Friday,-4.520004,-0.020078199,-4.397201,-0.02007828,0.035535535,33.9009,0.075768041,72.28271147,0.397909278,0.051022062,0.106732137,0.055186316,0.029381278,0.070733528
10/5/21,0,0,0,0,-0.020888889,-0.522222222,-90.74222222,-2268.555556,10/8/21,34746.25,Friday,419.79,0.012081592,both,227.399994,227.550003,226.020004,226.389999,220.238388,1922600,Friday,1.270004,0.005609806,1.235519,0.005609917,0.058743508,59.2722,0.073933594,74.59899605,0.236315306,0.034011281,0.074473397,0.048542676,0.024286447,0.058591032
10/12/21,-0.061696,-1.5424,-125.1798,-3129.495,0,0,0,0,10/15/21,35294.76,Friday,548.51,0.015540834,both,230.690002,231.160004,230.270004,230.729996,224.460449,2717900,Friday,4.339997,0.018809852,4.222061,0.018809822,0.001044781,1.0009,0.064287982,61.58788642,0.316908163,0.04263613,0.093989989,0.052676619,0.02677677,0.064961044
10/19/21,0.056765217,1.3056,19.62013043,451.263,0,0,0,0,10/22/21,35677.02,Friday,382.26,0.01071446,both,234.600006,235.309998,233.320007,234.360001,227.991837,2144500,Friday,3.630005,0.015489013,3.531388,0.015489098,0.036271696,36.7795,0.077589005,78.67525065,0.434036082,0.058646369,0.123914248,0.059838377,0.028018853,0.073705209
10/26/21,0.052092,1.3023,6.41208,160.302,0,0,0,0,10/29/21,35819.56,Friday,142.54,0.00397939,both,235.479996,237.130005,235.369995,236.910004,230.472534,3565900,Friday,2.550003,0.010763594,2.480697,0.010763526,-0.021048466,-19.8908,0.070091516,66.23648276,0.350872165,0.047024052,0.107713665,0.068896053,0.030342886,0.085559437
11/2/21,0.023824,0.5956,36.23308,905.827,-0.004,-0.1,-9.68,-242,11/5/21,36327.95,Friday,508.39,0.013994459,both,242.75,243.509995,241.389999,242.360001,235.774429,3919400,Friday,5.449997,0.022487197,5.301895,0.02248715,0.03157781,33.1567,0.081617386,85.69825552,0.379721649,0.045309065,0.103937747,0.074077988,0.028932542,0.091566584
11/9/21,0.045232,1.1308,49.027,1225.675,0.026909091,0.672727273,34.21818182,855.4545455,11/12/21,36100.31,Friday,-227.64,-0.006305763,both,240.639999,242.039993,240.210007,241.75,235.181015,2419900,Friday,-0.610001,-0.002523272,-0.593414,-0.002523222,0.010934183,10.3,0.081893246,77.1434382,,,,,,
11/16/21,0.028432,0.7108,39.4228,985.57,0,0,0,0,11/19/21,35601.98,Friday,-498.33,-0.013997255,both,242.089996,242.619995,241.330002,241.479996,234.918335,3353800,Friday,-0.270004,-0.001118122,-0.26268,-0.001118176,0.011349051,10.7589,0.069034234,65.4444536,,,,,,
11/23/21,0.04746,1.1865,9.67572,241.893,0.014,0.35,1.38,34.5,11/26/21,34899.34,Friday,-702.64,-0.020133332,both,237.240005,238.100006,234.940002,235.990005,229.577545,5730300,Friday,-5.489991,-0.023263659,-5.34079,-0.023263556,0.023105676,19.1315,0.063163602,52.29946232,,,,,,
11/30/21,0.038148,0.9537,101.153,2528.825,0.022121212,0.553030303,32.37575758,809.3939394,12/3/21,34580.08,Friday,-319.26,-0.009232483,both,234.830002,235.270004,229.020004,231.190002,224.907974,5821900,Friday,-4.800003,-0.020762156,-4.669571,-0.020762141,0.009555368,9.0776,0.098896342,93.9515247,,,,,,
12/7/21,0.034428,0.8607,6.47448,161.862,0.0104,0.26,2.2,55,12/10/21,35970.99,Friday,1390.91,0.038667548,both,239.419998,239.869995,237.570007,239.529999,233.021347,2610800,Friday,8.339997,0.034818173,8.113373,0.034818153,0.033715939,30.8838,0.074385484,68.13710353,,,,,,
12/14/21,0.035516,0.8879,6.45984,161.496,-0.04,-1,-18.4,-460,12/17/21,35365.44,Friday,-605.55,-0.017122649,both,235,237.160004,233.339996,235.440002,229.04248,4455100,Friday,-4.089997,-0.017371717,-3.978867,-0.017371743,0.010576226,9.9205,0.078534444,73.66530848,,,,,,
12/21/21,-0.02544,-0.636,-6.728,-168.2,0.0104,0.26,2.216,55.4,12/24/21,,,,,left_only,,,,,,,,,,,,0.01438386,12.2982,0.072344136,61.8542361,,,,,,
12/28/21,0.029784,0.7446,26.9722,674.305,0,0,0.12,3,12/31/21,36338.3,Friday,972.86,0.026772304,both,242.089996,242.690002,241.440002,241.440002,235.720779,3499900,Friday,6,0.024850894,6.678299,0.028331397,0.020003519,10.8019,0.080635604,43.54322613,,,,,,
1/4/22,-0.043744,-1.0936,-190.4892,-4762.23,0.084181818,2.104545455,69.82727273,1745.681818,1/7/22,,,,,left_only,,,,,,,,,,,,,,,,,,,,,
