date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair,,vader,textblob,textblob_full,vader_full
6/30/20,-0.00481826,-9.629741549,-0.481487077,-0.021075,-0.4215,0.025,0.5,0.034586813,0.096546322,-0.041330492,-0.112401238,0.295093,0.055979824,0.098580802,0.075380164,0.089815422,2.991214657,-0.246366282,0.331955717,0.062923964,0.111256275,0.08465664,0.038951439,0.101301572,3.319586716,-0.264950925,,1.814547196,1.866831906,1.036609235,1.064346596
7/7/20,0.021970025,-0.234551787,-0.009382071,0.022876,0.5719,0.029333333,0.733333333,-0.016104737,0.109972866,-0.038740476,-0.060784597,0.305159,0.056855064,0.103780628,0.076201822,0.094254666,3.020902567,-0.208307107,0.339391043,0.063690143,0.116403709,0.084854018,0.038820396,0.105361276,3.336082256,-0.218003377,,1.840734035,1.88025003,1.038688144,1.064018211
7/14/20,0.022369943,-0.857430518,-0.034297221,0.003956,0.0989,0.008,0.2,-0.028159302,0.081450036,-0.029796384,-0.183479873,0.304073,0.059040405,0.098195765,0.07570355,0.081604438,2.944186343,-0.30454685,0.346530672,0.067037786,0.112965362,0.085604579,0.038438011,0.093822383,3.241092401,-0.316622419,,1.972035925,1.8829543,1.039134511,1.07111338
7/21/20,-0.007633579,-0.134058356,-0.006383731,-0.02582381,-0.5423,0,0,-0.063080337,0.019601924,-0.021245045,-0.142296535,0.198886,0.051274678,0.081949002,0.061658163,0.076201534,2.98973782,-0.3640717,0.221700138,0.058039503,0.094049244,0.068234806,0.0367113,0.084510561,3.315787387,-0.385213557,,1.830310925,1.873332834,1.038711919,1.061990177
7/28/20,-0.001572934,-5.393530786,-0.215741231,0.013116,0.3279,-0.016,-0.4,-0.021783425,0.062899279,-0.012020892,-0.166277546,0.240565,0.053647535,0.089922544,0.086324626,0.099243981,3.015907216,-0.331872211,0.277117667,0.062279512,0.105804761,0.095797834,0.041121188,0.110619344,3.355309211,-0.340979279,,1.852660835,1.915392534,1.04188818,1.061936516
8/4/20,0.036639901,-9.024408996,-0.36097636,-0.019208,-0.4802,-0.012666667,-0.316666667,-0.040065644,0.070197787,-0.299479888,-0.283094529,0.242938,0.049945692,0.089011241,0.076824989,0.090739007,2.98085667,-0.322696636,0.286445793,0.05715721,0.103150154,0.08285863,0.03499105,0.098970773,3.326862004,-0.359353838,,1.850146649,1.901340886,1.035261178,1.051908371
8/11/20,0.01781317,-10.12731081,-0.405092432,0.021068,0.5267,-0.02,-0.5,0.005599515,0.124662999,-0.093082288,-0.152871321,0.326729,0.061647292,0.11298611,0.094479594,0.109640996,2.986710123,-0.320299777,0.373390906,0.06986519,0.12973402,0.103542411,0.043722463,0.121071139,3.346411982,-0.356358467,,1.848294615,1.903565102,1.043645599,1.064909338
8/18/20,-2.47E-05,-6.033495069,-0.241339803,0.025468,0.6367,-0.005833333,-0.145833333,-0.010955172,0.091275513,-0.02569917,-0.089118209,0.31283,0.060204064,0.109092613,0.104288893,0.12330921,3.012077486,-0.357896336,0.349523038,0.068581015,0.124596892,0.113300565,0.047032227,0.134799036,3.350855532,-0.388014217,,1.85722769,1.973127081,1.045370482,1.069060588
8/25/20,0.025251039,-5.805154979,-0.232206199,-0.0136,-0.34,-0.016,-0.4,0.033121579,0.089429291,-0.116659095,-0.081615546,0.251953,0.060466663,0.107980599,0.096592811,0.116375514,3.00473431,-0.378678502,0.299844605,0.070109672,0.125883822,0.10441444,0.047891395,0.127129479,3.382254819,-0.43138067,,1.882907828,1.992552506,1.044009038,1.068066721
9/1/20,-0.018503333,-8.077736914,-0.323109477,-0.04992,-1.248,-0.022545455,-0.563636364,-0.065904372,0.078196757,-0.057269097,-0.149606412,0.215727,0.056868498,0.098684462,0.09417157,0.113101314,2.977821636,-0.407875898,0.260926553,0.066190371,0.116043683,0.102003863,0.048753761,0.123772224,3.357443664,-0.461663272,,1.902724615,2.001687365,1.045622435,1.070885148
9/8/20,-0.016904362,-4.935164869,-0.197406595,-0.0136,-0.34,0,0,-0.054424855,0.096343201,-0.169520336,-0.170468261,0.287897,0.065847155,0.115786679,0.09699055,0.113909541,2.989843642,-0.365902908,0.322824351,0.074195643,0.132119101,0.105261772,0.049349272,0.124899843,3.361423271,-0.42087048,,1.896149268,1.989902214,1.045437179,1.076991492
9/15/20,-0.000297208,-6.145311713,-0.245812469,0.070644,1.7661,0,0,-0.011220725,0.076019549,-0.116020568,-0.188482323,0.256231,0.055746302,0.101791513,0.090982901,0.105469904,2.958744951,-0.31404242,0.296113076,0.064571908,0.118549673,0.098995264,0.047630207,0.116218821,3.309046842,-0.365538381,,1.901022536,2.005105504,1.043110282,1.07098869
9/22/20,-0.017791297,-4.910005391,-0.196400216,0,0,0,0,0.013461404,0.052450896,-0.146063238,-0.158838065,0.208381,0.045188754,0.085547762,0.083790753,0.098328593,2.935705198,-0.402089787,0.241623991,0.053018922,0.100836393,0.09042866,0.041818695,0.107479757,3.268874801,-0.439837721,,1.860212749,1.99358674,1.04015014,1.063405396
9/29/20,0.018381443,-6.616291583,-0.264651663,0,0,0,0,0.042334513,0.064806309,-0.017845981,-0.109705856,0.258682,0.051713106,0.098900534,0.088017274,0.10758683,2.969763685,-0.327798579,0.273636931,0.057209611,0.108845737,0.091068011,0.042891702,0.113281758,3.232717947,-0.386220116,,1.880957921,2.030674497,1.04136862,1.073628331
10/6/20,0.031626025,1.71497792,0.068599117,0.036684,0.9171,0.032,0.8,-0.031533019,0.046974696,0.004689083,0.007777776,0.290648,0.060039353,0.106923555,0.094238281,0.114189992,2.999065236,-0.31525984,0.317943806,0.065375746,0.121097973,0.097682887,0.04708795,0.120239955,3.281099199,-0.381487477,,1.874709336,2.01352654,1.044219798,1.077665957
10/13/20,0.000678522,-9.213261306,-0.368530452,-0.0316,-0.79,-0.008,-0.2,0.06535907,0.072160934,0.003799553,-0.140517872,0.217662,0.047661881,0.093344228,0.094875321,0.113534907,3.014352599,-0.316645827,0.243371891,0.055116629,0.107626217,0.10371473,0.044988223,0.124684937,3.304220212,-0.350250417,,1.860122325,2.005728366,1.044323731,1.07515641
10/20/20,-0.009554775,-7.045709431,-0.281828377,0.084064,2.1016,0.009454545,0.236363636,-0.066210303,0.081645174,0.003672952,-0.253347825,0.236894,0.056365531,0.103328055,0.107855065,0.128136652,3.051700956,-0.217635829,0.245153007,0.060887181,0.113277265,0.114980237,0.050805344,0.138157281,3.373652974,-0.258534933,,1.877967778,2.028058572,1.045930029,1.077698168
10/27/20,-0.069202237,-6.140383005,-0.24561532,0.022876,0.5719,0.016,0.4,0.024954634,0.071408091,-0.006896221,-0.094051036,0.24036,0.057556892,0.107063296,0.104586359,0.123029174,3.03671055,-0.241056247,0.266371414,0.063222668,0.11939233,0.111878465,0.048869552,0.133280867,3.292149102,-0.264481628,,1.896453698,1.960975428,1.041556528,1.07418096
11/3/20,0.064321374,-10.9537133,-0.438148532,0.042136,1.0534,0.04,1,-0.000921088,0.215730969,0.465408116,-0.350592508,0.316678,0.068236829,0.127300319,0.115143477,0.137206667,3.072225769,-0.285607237,0.350920572,0.074710144,0.141221918,0.124366816,0.050891426,0.150003949,3.35566515,-0.330134069,,1.906146404,1.941828994,1.046949968,1.078108171
11/10/20,0.039227186,-12.01939827,-0.480775931,0.079472,1.9868,0,0,0.143919048,0.113067296,0.112293615,0.006617801,0.354018,0.074050894,0.128100916,0.107161792,0.12757031,3.103125079,-0.276678283,0.382715308,0.080351748,0.140382756,0.120132723,0.052753015,0.144098729,3.405907517,-0.323212839,,1.935891837,1.950216299,1.048392712,1.088507799
11/17/20,-0.007392491,-2.140609622,-0.085624385,0.00176,0.044,-0.014222222,-0.355555556,-0.004048039,0.061368025,-0.023252384,-0.033060697,0.256364,0.061465615,0.108273624,0.111158367,0.130996395,3.054434184,-0.357168114,0.303945832,0.069130661,0.122980776,0.121568972,0.053145966,0.143729463,3.350795601,-0.378720592,,1.933921558,1.964702862,1.04917548,1.078760191
11/24/20,0.021627616,-2.858118713,-0.114324749,0.018352,0.4588,0.006,0.15,0.054803409,0.098351472,0.000737683,0.043916033,0.269172,0.058196274,0.104027667,0.102504937,0.119830562,3.050736459,-0.318266254,0.291951198,0.06364212,0.115076735,0.114160602,0.048668006,0.13406157,3.257637871,-0.357664144,,1.939146282,1.960233806,1.042081439,1.079414876
12/1/20,0.010188873,-5.368061423,-0.214722457,0.088088,2.2022,0.062,1.55,0.111411728,0.113807694,0.065809932,0.015210632,0.314757,0.061787333,0.126891522,0.123951328,0.145247008,3.030103822,-0.190154459,0.335698945,0.066629075,0.137126919,0.133093589,0.055607133,0.154615887,3.209384766,-0.246656858,,1.909515995,2.737641824,1.050117683,1.102234086
12/8/20,-0.005720824,-7.721410275,-0.308856411,0.041216,1.0304,-0.016,-0.4,0.048823913,0.064376188,-0.161844337,-0.154814963,0.283534,0.069481608,0.132580009,0.118716353,0.14864979,3.188324882,0.06774106,0.252313221,0.06654727,0.121737364,0.117229241,0.053230193,0.14449418,3.224887583,-0.014273773,,2.062398761,2.344501703,1.050810259,1.100839999
12/15/20,0.004396427,-10.40431076,-0.416172431,0.021692,0.5423,0,0,0.08874709,0.088908561,0.035491597,0.057921964,0.432988,0.087098156,0.181606276,0.131674678,0.16306553,3.314594829,0.00640017,0.391245663,0.080682249,0.162918788,0.127144004,0.054725785,0.155220749,3.241259781,-0.101194975,,1.252102005,1.508254371,1.046022008,1.103244096
12/22/20,0.00013972,-5.602537215,-0.215482201,0.042612,1.0653,0.032,0.8,0.041400641,0.055827289,-0.094741736,-0.192015936,0.423798,0.074919307,0.156496119,0.120068095,0.141110252,3.332536066,0.006732776,0.362598172,0.066849976,0.136436214,0.11609629,0.044012589,0.133636767,3.235124792,-0.091848504,,1.251778934,1.17190419,1.031921221,1.090565517
12/29/20,0.006376559,1.776689231,0.071067569,0.001936,0.0484,0,0,-0.004484034,0.065558723,-0.087504567,-0.087660472,0.392349,0.083143779,0.192784028,0.136762116,0.161981917,3.418643878,0.042619923,0.317352403,0.069610464,0.156385624,0.124551514,0.045149843,0.144200983,3.131589794,-0.08967995,,1.548894061,1.213443476,1.038759775,1.093719636
1/5/21,0.029549196,-5.442646682,-0.217705867,0.02206,0.5515,0.061454545,1.536363636,0.00939906,0.225581551,0.501907726,-0.493122586,0.320628283,0.054100228,0.116036809,0.103927621,0.120344099,3.124800988,-0.242575759,0.344317236,0.057997338,0.122753706,0.112909161,0.048403633,0.12890033,3.271330454,-0.296003509,,1.496587493,1.556838931,1.036858374,1.076820459
1/12/21,-0.009207101,-5.114709735,-0.204588389,0,0,0,0,-0.032203302,0.05412383,-0.282440942,-0.254631201,0.267491919,0.045116484,0.094239337,0.102100138,0.122441396,3.036285713,-0.322921189,0.273684553,0.046198293,0.098519539,0.110827334,0.049018101,0.131215789,3.218168352,-0.368755161,,1.435292765,1.636322183,1.039932513,1.066262406
1/19/21,0.005894768,-10.45089698,-0.418035879,-0.014448,-0.3612,-0.02,-0.5,-0.057354737,0.054454503,-0.054506334,-0.112923724,0.245525253,0.044337786,0.085788401,0.090078204,0.106251594,2.981108233,-0.424061898,0.274203935,0.046234741,0.091271735,0.097715784,0.041429726,0.114223207,3.196086299,-0.490547479,,1.413030182,1.523549119,1.032199437,1.065196377
1/26/21,-0.0338316,-7.782973528,-0.311318941,0.008164,0.2041,-0.001212121,-0.03030303,0.032337234,0.098676236,-0.137628442,-0.006067991,0.249559596,0.044810563,0.08670618,0.096019724,0.11461206,2.989403732,-0.366468563,0.283724947,0.047019716,0.092969057,0.106343542,0.046622183,0.12560478,3.175687913,-0.436375992,,1.396530329,1.52662254,1.034901653,1.069403831
2/2/21,0.037421697,-12.86363637,-0.514545455,0.0136,0.34,0,0,0.00878877,0.078272525,-0.181488466,-0.193184673,0.263828283,0.042929734,0.084459187,0.094584815,0.113646219,2.980927629,-0.350785082,0.305379901,0.046077701,0.092009315,0.102915501,0.042719421,0.12277619,3.217551694,-0.419119885,,1.414283725,1.550344876,1.032232774,1.062948511
2/9/21,0.00985937,-6.075418591,-0.243016744,0.216808,5.4202,0.106666667,2.666666667,0.037435122,0.060133854,-0.01989284,-0.089856697,0.18550202,0.031580525,0.063896973,0.071682267,0.087655524,2.935692189,-0.404525011,0.241642127,0.038082892,0.077179675,0.080976359,0.035478726,0.098146795,3.138534779,-0.474006347,,1.383731252,1.505648756,1.025934907,1.056790737
2/16/21,0.001140523,-2.641293526,-0.105651741,0.01622,0.4055,0.042787879,1.06969697,-0.032915244,0.05255957,-0.143882004,-0.180287198,0.214679798,0.033668666,0.070331891,0.090774265,0.110643897,2.946762449,-0.366157167,0.221982214,0.034592957,0.072569475,0.094650375,0.038825461,0.114330059,3.090440424,-0.426542543,,1.371114098,1.504727208,1.030535483,1.052733205
2/23/21,-0.018167053,-6.518235147,-0.260729406,0.040824,1.0206,-0.016,-0.4,-0.116994475,0.069225892,-0.061934203,-0.086556251,0.303023232,0.043004621,0.087396391,0.099439569,0.11898393,2.985634681,-0.320852443,0.309905665,0.040993052,0.086846433,0.100801089,0.040882911,0.119563996,3.10573364,-0.371610706,,1.379915867,1.520725079,1.032122301,1.05960273
3/2/21,0.017904643,-8.709618211,-0.395891737,0,0,0.029545455,0.65,-0.023742541,0.078071215,0.034761818,-0.037836145,0.282335354,0.038294313,0.082574909,0.102555579,0.123233205,2.96483739,-0.267283813,0.291773124,0.036924954,0.082808316,0.106622338,0.039608523,0.126776405,3.114777421,-0.295557359,,1.365204412,1.492539884,1.030950527,1.054757458
3/9/21,0.039121208,-1.9690727,-0.078762908,-0.019068,-0.4767,-0.016,-0.4,-0.026171429,0.061639201,-0.106979428,-0.099852221,0.257432323,0.037827482,0.074517594,0.095375521,0.108776568,2.965712962,-0.283860477,0.280080109,0.037644422,0.078241781,0.098851763,0.038163758,0.112956651,3.122007835,-0.314456857,,1.360548272,1.500461036,1.032745644,1.056094364
3/16/21,-0.004617817,-6.713424206,-0.268536968,0.019068,0.4767,0,0,-0.033152121,0.076540251,-0.022509146,-0.098679422,0.329773737,0.038649756,0.082101672,0.097047479,0.112669425,2.986659778,-0.233036932,0.355733162,0.038494748,0.084779726,0.101347651,0.040464695,0.116984099,3.18503333,-0.246316292,,1.393231814,1.496526239,1.034327871,1.055274744
3/23/21,0.013452412,-8.252354681,-0.330094187,-0.028432,-0.7108,0.010121212,0.253030303,-0.016680628,0.08878876,-0.081411709,-0.111636791,0.352249495,0.039114888,0.083133653,0.094207609,0.107799363,2.994237737,-0.220122741,0.410301761,0.040834052,0.091979444,0.102896469,0.041142124,0.117912124,3.178439615,-0.226925149,,1.38754087,1.492180315,1.03109574,1.055940137
3/30/21,0.005622115,-0.83900553,-0.039952644,0.008838095,0.1856,0.033333333,0.7,-0.003725767,0.071481199,0.018337439,-0.115171466,0.403749495,0.053363945,0.101967231,0.105453648,0.121057824,3.021188879,-0.209056432,0.431824721,0.053628047,0.106919591,0.112630455,0.046392173,0.13045177,3.281885916,-0.194585906,,1.389058186,1.48335901,1.032264465,1.068386139
4/6/21,0.021529795,-3.785866559,-0.151434662,0.04708,1.177,0.078,1.95,-0.001597537,0.063343776,-0.152017847,-0.194116806,0.302526263,0.039570036,0.078757607,0.07144137,0.084979801,2.985478724,-0.356485892,0.339734195,0.040797586,0.085457563,0.079581082,0.032730195,0.093743081,3.175543423,-0.324281724,,1.390676579,1.478361474,1.023540405,1.05801732
4/13/21,0.011697724,3.180351019,0.127214041,-0.036616,-0.9154,-0.022,-0.55,-0.093963043,0.076776892,-0.020178843,-0.079963134,0.298080808,0.041616922,0.084737249,0.076589806,0.085490416,2.979156789,-0.239287692,0.342313998,0.04300414,0.091989337,0.08395675,0.032710793,0.093420125,3.194377329,-0.236887915,,1.376117427,1.468422007,1.026243177,1.060422741
4/20/21,-0.004617035,-7.153089762,-0.28612359,0.006208,0.1552,-0.014666667,-0.366666667,-0.001189189,0.054253268,0.019313233,-0.024270309,0.287607071,0.039486181,0.084099061,0.082131251,0.095858147,2.978577862,-0.281456457,0.347632334,0.043312696,0.09714832,0.092528368,0.039182496,0.108043559,3.246800683,-0.256359122,,1.384553245,1.434030376,1.029322678,1.05874801
4/27/21,-0.004978325,-2.11630857,-0.084652343,-0.015272,-0.3818,0.016,0.4,0.05694472,0.066160363,-0.232815693,-0.209514538,0.323770707,0.050190828,0.097538032,0.079264153,0.088736291,2.981088656,-0.30781635,0.365246856,0.051649372,0.104845301,0.086276998,0.036051101,0.096182341,3.20152799,-0.306713897,,1.410800121,1.482426173,1.027705642,1.061983739
5/4/21,0.025962282,-0.139090121,-0.005563605,0.008228,0.2057,0.004,0.1,0.040637705,0.089507226,0.001376154,-0.051558621,0.308186,0.041578737,0.083148277,0.07731933,0.087311556,2.938172116,-0.308323401,0.34674549,0.043352196,0.090306805,0.0840141,0.035446602,0.094599192,3.128443767,-0.306311873,,1.37120617,1.452754392,1.027205765,1.058815339
5/11/21,-0.01150685,-1.686025977,-0.067441039,0.043356,1.0839,0.096,2.4,0.020000629,0.091910425,-0.157538691,-0.088666808,0.290192,0.043878561,0.086495867,0.076052798,0.092351009,2.939812909,-0.326177009,0.330905044,0.047727364,0.09604138,0.083829423,0.038834741,0.100756256,3.138837864,-0.331019884,,1.409040228,1.455810059,1.02608336,1.062694769
5/18/21,-0.005095031,-3.001177967,-0.120047119,-0.031396,-0.7849,0.016,0.4,-0.071881319,0.069335607,-0.105978279,-0.214220927,0.296736,0.051374528,0.098123889,0.08282729,0.09879517,2.959067586,-0.285697861,0.329114392,0.053952439,0.10469844,0.089744223,0.040924036,0.106885881,3.158976842,-0.288935295,,1.379694897,1.435898357,1.030492904,1.06615729
5/25/21,0.009314078,-1.406389892,-0.056255596,0.053812,1.3453,0.016,0.4,0.055472327,0.088136461,-0.058910086,-0.031175189,0.284386,0.046866595,0.092215638,0.085352199,0.100520139,2.962222998,-0.388016816,0.37460347,0.057348296,0.112936723,0.096175824,0.042268221,0.113894392,3.155199743,-0.352818823,,1.057535283,1.056883415,1.026126126,1.059398519
6/1/21,0.006529447,-6.244291067,-0.249771643,0.01564,0.391,0,0,0.033927211,0.102526388,0.075856075,0.085159792,0.285345,0.043950388,0.083894774,0.090760957,0.106503622,3.004559606,-0.398080166,0.38910035,0.056284723,0.108391849,0.104234111,0.048980221,0.122825498,3.312013771,-0.385587486,,1.096308097,1.080684321,1.029502694,1.060551443
6/8/21,-0.008027645,-6.295504212,-0.251820168,0.041228,1.0307,0.014,0.35,0.030073684,0.093889165,-0.052142963,-0.066112201,0.309361,0.050989263,0.090317045,0.080121121,0.094230939,3.009300343,-0.332248477,0.368245369,0.058724635,0.106333355,0.092392802,0.04594407,0.110142803,3.322196188,-0.339624298,,1.099625715,1.078169017,1.028805706,1.067014068
6/15/21,-0.035731966,0.591953695,0.023678148,-0.012728,-0.3182,0,0,0.088827473,0.107962068,0.042950927,-0.018577423,0.201903,0.041113608,0.075150728,0.071343858,0.09316683,2.941117095,-0.39428144,0.251870293,0.047864353,0.088779973,0.080165237,0.043714843,0.104743174,3.191939651,-0.397936741,,1.105796874,1.076747586,1.028397803,1.061081302
6/22/21,0.033216162,-0.722928524,-0.028917141,0.068944,1.7236,0.079454545,1.986363636,-0.009751572,0.073489426,0.008891991,-0.026020673,0.18767,0.034260084,0.064097266,0.048285753,0.064798351,2.905228589,-0.394629966,0.242539497,0.043153811,0.079870625,0.057230231,0.03445956,0.076767241,3.144667568,-0.402215851,,1.116623797,1.073913867,1.023274073,1.055487676
6/29/21,0.010133573,-4.183415949,-0.167336638,-0.103304,-2.5826,0.008,0.2,-0.023797297,0.047789429,-0.097157388,-0.144706338,0.311398,0.053272556,0.095695496,0.064678023,0.083782731,2.974484675,-0.370591026,0.353966538,0.059253256,0.107921982,0.072882272,0.041962906,0.09543528,3.226385313,-0.387903554,,1.122379976,1.082571608,1.027651067,1.071136151
7/6/21,0.002403488,-4.92629087,-0.197051635,-0.044832,-1.1208,0.032,0.8,-0.063177778,0.086944936,0.061197429,-0.02028187,0.377295,0.049275915,0.090615051,0.061116768,0.078210707,2.991723165,-0.275132939,0.428528771,0.056778819,0.105290295,0.073602638,0.039960424,0.094240378,3.343114948,-0.298282745,,1.142107687,1.090442768,1.026137368,1.067924953
7/13/21,-0.005255731,-2.029199898,-0.081167996,0,0,-0.006666667,-0.166666667,-0.004230857,0.08594697,0.00239399,0.010027798,0.398378,0.053619744,0.099862165,0.056024182,0.070656555,3.027752667,-0.311813447,0.441819815,0.061223367,0.113798114,0.068847353,0.039373827,0.087137006,3.360002401,-0.339660816,,1.137354995,1.112419647,1.027531872,1.068226436
7/20/21,0.010658399,-4.654188931,-0.186167557,0.010012,0.2503,0,0,0.038308824,0.067836543,-0.042820109,-0.05884085,0.346771,0.04644849,0.08552891,0.042717216,0.060537538,2.996160562,-0.285068099,0.381820564,0.053133842,0.097516699,0.052690568,0.037034573,0.074254417,3.342710466,-0.312395416,,1.1353733,1.110282151,1.02623138,1.064863022
7/27/21,-0.00360894,-3.867874444,-0.154714978,0.038136,0.9534,0.027333333,0.683333333,0.027165169,0.070641968,-0.178426429,-0.285340573,0.367111,0.049778481,0.097130364,0.055919468,0.074159987,2.998217989,-0.321712645,0.394461366,0.054791711,0.106678526,0.064174234,0.03778792,0.0853404,3.316080458,-0.350597633,,1.154373012,1.115677403,1.027572874,1.066305458
8/3/21,0.007754943,-4.945254743,-0.19781019,0,0,-0.024,-0.6,0.015184956,0.089565235,-0.087071662,-0.067587391,0.38504,0.050493511,0.098913245,0.064424835,0.082618023,2.96546434,-0.281831419,0.41545428,0.056111303,0.109926381,0.073048779,0.039707295,0.094815046,3.331284792,-0.297138007,,1.123866156,1.116983446,1.029775173,1.067446821
8/10/21,0.008640482,-5.060853362,-0.202434134,-0.09406,-2.3515,0,0,-0.004041718,0.083598337,-0.118787921,-0.177307056,0.390437,0.047673587,0.098777626,0.059481101,0.07543104,2.968549575,-0.230329835,0.406097122,0.053135969,0.107015041,0.068079725,0.038142332,0.0849942,3.325486845,-0.260723546,,1.131040587,1.14531929,1.029962668,1.066546541
8/17/21,-0.011255669,-10.53168994,-0.421267598,0.046612,1.1653,-0.014,-0.35,-0.060913014,0.055125511,-0.036656258,-0.171450377,0.354209,0.043506014,0.091178036,0.056129522,0.070470558,3.012075184,-0.202655907,0.368593074,0.04812727,0.098111443,0.063685886,0.033055247,0.078264526,3.340240222,-0.216413076,,1.147098942,1.138167622,1.025263345,1.058510128
8/24/21,0.009468691,-1.083535135,-0.043341405,0.022748,0.5687,0.068,1.7,-0.00132,0.075557243,-0.089461358,-0.173421524,0.398156,0.049410992,0.102472747,0.061503179,0.076208482,2.998455041,-0.235669948,0.420617629,0.054093137,0.109764555,0.067257444,0.032641116,0.082341367,3.319040895,-0.249189571,,1.158486136,1.135697297,1.025380521,1.056519807
8/31/21,-0.002451576,-11.04775029,-0.441910012,0.01686,0.4215,0.005454545,0.136363636,-0.022636111,0.07443589,-0.119184182,-0.210465965,0.413511,0.051375529,0.106240229,0.062566873,0.074139405,2.996826685,-0.163907604,0.433979236,0.056654882,0.113644804,0.068855842,0.033962317,0.080745011,3.299166893,-0.178136889,,1.169920689,1.13056588,1.025948191,1.062398337
9/7/21,-0.022000005,-5.473917723,-0.218956709,-0.006124,-0.1531,0.004,0.1,0.006382394,0.068685154,0.132780967,-0.006229598,0.467243,0.056125296,0.117310946,0.064368207,0.072972303,3.111694607,-0.208958458,0.45960138,0.057956064,0.118357853,0.068196841,0.03120246,0.076864508,3.315489786,-0.230426721,,1.243747167,1.16735463,1.028952326,1.076979408
9/14/21,-0.000660404,-6.747749031,-0.269909961,0.007468,0.1867,0,0,0.062839153,0.070470446,0.050798997,0.03940511,0.397953,0.048812752,0.098252509,0.066620344,0.07732238,3.054429826,-0.219491583,0.426905624,0.054037807,0.10594957,0.077267671,0.037257076,0.088145405,3.366474568,-0.257668954,,1.196157467,1.195744946,1.031325398,1.067761399
9/21/21,0.00612449,-4.030363739,-0.23708022,0,0,0.014705882,0.25,0.031425444,0.081850496,-0.062176607,-0.01635415,0.40265,0.047899837,0.105380755,0.067749541,0.077720749,3.04145045,-0.210110133,0.420127643,0.053696313,0.114609132,0.077114203,0.03638709,0.087382388,3.365754802,-0.233596116,,1.248179533,1.189856314,1.031741155,1.067497848
9/28/21,-0.013736925,2.776458561,0.111058342,-0.000948,-0.0237,-0.022,-0.55,0.027942405,0.054887028,-0.173664581,-0.17473209,0.375396,0.045437462,0.098688622,0.052684846,0.067664146,3.031839771,-0.203911667,0.401201777,0.051641072,0.107344983,0.058756604,0.030848677,0.074101547,3.333698113,-0.233894021,,1.221147688,1.155594508,1.026780794,1.066956566
10/5/21,0.012081592,-9.39611125,-0.37584445,0,0,-0.020888889,-0.522222222,0.003115698,0.062264154,-0.089036672,-0.167660379,0.21162,0.028960379,0.066734656,0.046725942,0.056471835,2.969758185,-0.30782386,0.268859574,0.037051703,0.081020272,0.054440943,0.026328924,0.06562061,3.299667912,-0.318079833,,1.245863594,1.16797554,1.021988624,1.055611897
10/12/21,0.015540834,-10.68273461,-0.427309384,-0.061696,-1.5424,0,0,0.007243902,0.086349338,-0.082832898,-0.027984856,0.290601,0.037412732,0.085860917,0.050777206,0.062714446,2.994575343,-0.189627981,0.360058977,0.045313097,0.100906124,0.062372911,0.030558802,0.076143691,3.33596834,-0.212562497,,1.277121018,1.205923018,1.023875797,1.061955232
10/19/21,0.01071446,-4.920218825,-0.213922558,0.056765217,1.3056,0,0,0.026316279,0.091382894,-0.079564886,-0.106796863,0.391059,0.051378237,0.11213004,0.058037428,0.07217188,3.042107907,-0.179825144,0.438428433,0.057857929,0.125246609,0.069512482,0.031672332,0.086114787,3.445583243,-0.201090239,,,,,
10/26/21,0.00397939,-10.18451345,-0.407380538,0.052092,1.3023,0,0,-0.042996053,0.054797055,-0.163630865,-0.09236582,0.31039,0.04010459,0.096415475,0.066823374,0.083670481,2.970277503,-0.207944245,0.385586093,0.049922178,0.116804388,0.079896604,0.034909484,0.098949947,3.358222524,-0.241449088,,,,,
11/2/21,0.013994459,-9.551316381,-0.382052655,0.023824,0.5956,-0.004,-0.1,0.020443192,0.071575252,-0.038895507,-0.042703353,0.338374,0.038441052,0.092752835,0.07184985,0.089497414,2.987256919,-0.265103496,0.403506709,0.047212382,0.112383956,0.088159715,0.033855565,0.10920782,3.375604582,-0.289378649,,,,,
11/9/21,-0.006305763,0.70304966,0.028121986,0.045232,1.1308,0.026909091,0.672727273,-0.038868874,0.06830086,-0.094611928,-0.135704505,0.395672,0.042227135,0.100392634,0.078011863,0.095078068,3.011977443,-0.226188937,0.455857206,0.050802691,0.119009292,0.08999978,0.032822363,0.109380467,3.331015398,-0.255362029,,,,,
11/16/21,-0.013997255,-0.692801952,-0.027712078,0.028432,0.7108,0,0,0.023755102,0.086261782,0.050183274,-0.013216906,0.314831,0.041537551,0.090310634,0.069166362,0.081290907,3.004250378,-0.377206842,0.368923658,0.050306693,0.10772868,0.083831484,0.032272066,0.099320712,3.344872276,-0.384936661,,,,,
